matched_event_id,asset,control_release_utc,weeks_before,jump_bps
FOMC_2025_01_29,XAGUSD,2025-01-22 19:00:00+00:00,1,1.2955885228990813
FOMC_2025_01_29,XAGUSD,2025-01-15 19:00:00+00:00,2,21.240796836251775
FOMC_2025_01_29,XAGUSD,2025-01-08 19:00:00+00:00,3,5.6716767997440005
FOMC_2025_01_29,XAGUSD,2024-12-11 19:00:00+00:00,7,13.51670146854017
FOMC_2025_01_29,SPXUSD,2025-01-22 19:00:00+00:00,1,1.9465007771152967
FOMC_2025_01_29,SPXUSD,2025-01-15 19:00:00+00:00,2,3.2757074803646513
FOMC_2025_01_29,SPXUSD,2025-01-08 19:00:00+00:00,3,14.257477292975699
FOMC_2025_01_29,SPXUSD,2024-12-11 19:00:00+00:00,7,0.8609836710886214
FOMC_2025_01_29,NSXUSD,2025-01-22 19:00:00+00:00,1,1.1370002089736135
FOMC_2025_01_29,NSXUSD,2025-01-15 19:00:00+00:00,2,3.507760083315939
FOMC_2025_01_29,NSXUSD,2025-01-08 19:00:00+00:00,3,16.993191364264373
FOMC_2025_01_29,NSXUSD,2024-12-11 19:00:00+00:00,7,1.4410632515150241
FOMC_2025_03_19,EURUSD,2025-03-12 18:00:00+00:00,1,0.5501205682295683
FOMC_2025_03_19,EURUSD,2025-03-05 19:00:00+00:00,2,0.0
FOMC_2025_03_19,EURUSD,2025-02-26 19:00:00+00:00,3,6.389624230934754
FOMC_2025_03_19,EURUSD,2025-02-19 19:00:00+00:00,4,1.2475828099278141
FOMC_2025_03_19,GBPUSD,2025-03-12 18:00:00+00:00,1,0.6169221754625128
FOMC_2025_03_19,GBPUSD,2025-03-05 19:00:00+00:00,2,3.10450543841799
FOMC_2025_03_19,GBPUSD,2025-02-26 19:00:00+00:00,3,7.0198965673391385
FOMC_2025_03_19,GBPUSD,2025-02-19 19:00:00+00:00,4,2.146972181102148
FOMC_2025_03_19,AUDUSD,2025-03-12 18:00:00+00:00,1,1.267828844805303
FOMC_2025_03_19,AUDUSD,2025-03-05 19:00:00+00:00,2,3.3212871083515614
FOMC_2025_03_19,AUDUSD,2025-02-26 19:00:00+00:00,3,5.233650908079469
FOMC_2025_03_19,AUDUSD,2025-02-19 19:00:00+00:00,4,1.1035526524054386
FOMC_2025_03_19,NZDUSD,2025-03-12 18:00:00+00:00,1,0.5240037380129214
FOMC_2025_03_19,NZDUSD,2025-03-05 19:00:00+00:00,2,1.2255652935241608
FOMC_2025_03_19,NZDUSD,2025-02-26 19:00:00+00:00,3,5.616400035307932
FOMC_2025_03_19,NZDUSD,2025-02-19 19:00:00+00:00,4,0.8771083497563417
FOMC_2025_03_19,USDJPY,2025-03-12 18:00:00+00:00,1,1.2148618109628957
FOMC_2025_03_19,USDJPY,2025-03-05 19:00:00+00:00,2,7.315706610738844
FOMC_2025_03_19,USDJPY,2025-02-26 19:00:00+00:00,3,0.13433547598736426
FOMC_2025_03_19,USDJPY,2025-02-19 19:00:00+00:00,4,4.748651340369761
FOMC_2025_03_19,USDCHF,2025-03-12 18:00:00+00:00,1,1.5871756243152575
FOMC_2025_03_19,USDCHF,2025-03-05 19:00:00+00:00,2,3.0311365310009184
FOMC_2025_03_19,USDCHF,2025-02-26 19:00:00+00:00,3,5.818312182307896
FOMC_2025_03_19,USDCHF,2025-02-19 19:00:00+00:00,4,2.9867422055119723
FOMC_2025_03_19,USDCAD,2025-03-12 18:00:00+00:00,1,0.06953788597956835
FOMC_2025_03_19,USDCAD,2025-03-05 19:00:00+00:00,2,2.5776697311813193
FOMC_2025_03_19,USDCAD,2025-02-26 19:00:00+00:00,3,1.1856811577773505
FOMC_2025_03_19,USDCAD,2025-02-19 19:00:00+00:00,4,2.598706982319575
FOMC_2025_03_19,EURJPY,2025-03-12 18:00:00+00:00,1,1.8564241611222605
FOMC_2025_03_19,EURJPY,2025-03-05 19:00:00+00:00,2,7.29056029401053
FOMC_2025_03_19,EURJPY,2025-02-26 19:00:00+00:00,3,6.405575631863271
FOMC_2025_03_19,EURJPY,2025-02-19 19:00:00+00:00,4,3.5444384335006673
FOMC_2025_03_19,XAUUSD,2025-03-12 18:00:00+00:00,1,4.879408397899576
FOMC_2025_03_19,XAUUSD,2025-03-05 19:00:00+00:00,2,0.8673200826191371
FOMC_2025_03_19,XAUUSD,2025-02-26 19:00:00+00:00,3,0.3775825790697998
FOMC_2025_03_19,XAUUSD,2025-02-19 19:00:00+00:00,4,2.8376553635770083
FOMC_2025_03_19,XAGUSD,2025-03-12 18:00:00+00:00,1,5.714028094059707
FOMC_2025_03_19,XAGUSD,2025-03-05 19:00:00+00:00,2,1.227822458415012
FOMC_2025_03_19,XAGUSD,2025-02-26 19:00:00+00:00,3,3.775484565360981
FOMC_2025_03_19,XAGUSD,2025-02-19 19:00:00+00:00,4,2.7563818069553636
FOMC_2025_03_19,SPXUSD,2025-03-12 18:00:00+00:00,1,5.615738723964697
FOMC_2025_03_19,SPXUSD,2025-03-05 19:00:00+00:00,2,30.391622911525417
FOMC_2025_03_19,SPXUSD,2025-02-26 19:00:00+00:00,3,3.394912749165874
FOMC_2025_03_19,SPXUSD,2025-02-19 19:00:00+00:00,4,0.2478763358137185
FOMC_2025_03_19,NSXUSD,2025-03-12 18:00:00+00:00,1,2.9140837658868284
FOMC_2025_03_19,NSXUSD,2025-03-05 19:00:00+00:00,2,23.96300401070222
FOMC_2025_03_19,NSXUSD,2025-02-26 19:00:00+00:00,3,7.618624368602392
FOMC_2025_03_19,NSXUSD,2025-02-19 19:00:00+00:00,4,0.26616456902694935
FOMC_2025_05_07,EURUSD,2025-04-30 18:00:00+00:00,1,1.4087235227311843
FOMC_2025_05_07,EURUSD,2025-04-23 18:00:00+00:00,2,4.145114336625148
FOMC_2025_05_07,EURUSD,2025-04-16 18:00:00+00:00,3,1.1430530960611542
FOMC_2025_05_07,EURUSD,2025-04-09 18:00:00+00:00,4,5.900535304343761
FOMC_2025_05_07,GBPUSD,2025-04-30 18:00:00+00:00,1,2.997017989554931
FOMC_2025_05_07,GBPUSD,2025-04-23 18:00:00+00:00,2,3.5434926390948633
FOMC_2025_05_07,GBPUSD,2025-04-16 18:00:00+00:00,3,3.8543946243586755
FOMC_2025_05_07,GBPUSD,2025-04-09 18:00:00+00:00,4,3.761254422678108
FOMC_2025_05_07,AUDUSD,2025-04-30 18:00:00+00:00,1,0.9382329952166871
FOMC_2025_05_07,AUDUSD,2025-04-23 18:00:00+00:00,2,4.552340216915735
FOMC_2025_05_07,AUDUSD,2025-04-16 18:00:00+00:00,3,2.3495688649236164
FOMC_2025_05_07,AUDUSD,2025-04-09 18:00:00+00:00,4,12.111058211528235
FOMC_2025_05_07,NZDUSD,2025-04-30 18:00:00+00:00,1,0.8429641998100473
FOMC_2025_05_07,NZDUSD,2025-04-23 18:00:00+00:00,2,4.865567815463101
FOMC_2025_05_07,NZDUSD,2025-04-16 18:00:00+00:00,3,0.6749004524402518
FOMC_2025_05_07,NZDUSD,2025-04-09 18:00:00+00:00,4,4.306709561065895
FOMC_2025_05_07,USDJPY,2025-04-30 18:00:00+00:00,1,1.3316652493581596
FOMC_2025_05_07,USDJPY,2025-04-23 18:00:00+00:00,2,0.48964916647037227
FOMC_2025_05_07,USDJPY,2025-04-16 18:00:00+00:00,3,0.0
FOMC_2025_05_07,USDJPY,2025-04-09 18:00:00+00:00,4,18.19410296381864
FOMC_2025_05_07,USDCHF,2025-04-30 18:00:00+00:00,1,0.1216448820966855
FOMC_2025_05_07,USDCHF,2025-04-23 18:00:00+00:00,2,1.3266198349137879
FOMC_2025_05_07,USDCHF,2025-04-16 18:00:00+00:00,3,1.7164435332224401
FOMC_2025_05_07,USDCHF,2025-04-09 18:00:00+00:00,4,7.596349370045729
FOMC_2025_05_07,USDCAD,2025-04-30 18:00:00+00:00,1,0.14484147101138514
FOMC_2025_05_07,USDCAD,2025-04-23 18:00:00+00:00,2,3.671138058024494
FOMC_2025_05_07,USDCAD,2025-04-16 18:00:00+00:00,3,3.0996911369955553
FOMC_2025_05_07,USDCAD,2025-04-09 18:00:00+00:00,4,6.208813892711218
FOMC_2025_05_07,EURJPY,2025-04-30 18:00:00+00:00,1,2.592880704971949
FOMC_2025_05_07,EURJPY,2025-04-23 18:00:00+00:00,2,3.5780162132725564
FOMC_2025_05_07,EURJPY,2025-04-16 18:00:00+00:00,3,1.0488744661127924
FOMC_2025_05_07,EURJPY,2025-04-09 18:00:00+00:00,4,12.700082724776582
FOMC_2025_05_07,XAUUSD,2025-04-30 18:00:00+00:00,1,1.6610141888811338
FOMC_2025_05_07,XAUUSD,2025-04-23 18:00:00+00:00,2,6.185407789795508
FOMC_2025_05_07,XAUUSD,2025-04-16 18:00:00+00:00,3,3.156812427379198
FOMC_2025_05_07,XAUUSD,2025-04-09 18:00:00+00:00,4,18.801499302666453
FOMC_2025_05_07,XAGUSD,2025-04-30 18:00:00+00:00,1,5.8190283864856935
FOMC_2025_05_07,XAGUSD,2025-04-23 18:00:00+00:00,2,14.296353886946754
FOMC_2025_05_07,XAGUSD,2025-04-16 18:00:00+00:00,3,7.59497552951874
FOMC_2025_05_07,XAGUSD,2025-04-09 18:00:00+00:00,4,0.9857234396587473
FOMC_2025_05_07,SPXUSD,2025-04-30 18:00:00+00:00,1,13.93849120937629
FOMC_2025_05_07,SPXUSD,2025-04-23 18:00:00+00:00,2,18.818282258031907
FOMC_2025_05_07,SPXUSD,2025-04-16 18:00:00+00:00,3,8.703315506128908
FOMC_2025_05_07,SPXUSD,2025-04-09 18:00:00+00:00,4,64.38993259125064
FOMC_2025_05_07,NSXUSD,2025-04-30 18:00:00+00:00,1,13.270578625105072
FOMC_2025_05_07,NSXUSD,2025-04-23 18:00:00+00:00,2,15.119015950226085
FOMC_2025_05_07,NSXUSD,2025-04-16 18:00:00+00:00,3,11.444934051115755
FOMC_2025_05_07,NSXUSD,2025-04-09 18:00:00+00:00,4,75.96515381989873
FOMC_2025_06_18,EURUSD,2025-06-11 18:00:00+00:00,1,1.392079072338757
FOMC_2025_06_18,EURUSD,2025-06-04 18:00:00+00:00,2,1.92465837908045
FOMC_2025_06_18,EURUSD,2025-05-28 18:00:00+00:00,3,3.7186900015069355
FOMC_2025_06_18,EURUSD,2025-05-21 18:00:00+00:00,4,5.64125180231452
FOMC_2025_06_18,GBPUSD,2025-06-11 18:00:00+00:00,1,2.730335147151279
FOMC_2025_06_18,GBPUSD,2025-06-04 18:00:00+00:00,2,1.6951338643571707
FOMC_2025_06_18,GBPUSD,2025-05-28 18:00:00+00:00,3,4.527859401964356
FOMC_2025_06_18,GBPUSD,2025-05-21 18:00:00+00:00,4,1.2642836176849652
FOMC_2025_06_18,AUDUSD,2025-06-11 18:00:00+00:00,1,5.978065277628627
FOMC_2025_06_18,AUDUSD,2025-06-04 18:00:00+00:00,2,1.9992464445414753
FOMC_2025_06_18,AUDUSD,2025-05-28 18:00:00+00:00,3,5.605381312688888
FOMC_2025_06_18,AUDUSD,2025-05-21 18:00:00+00:00,4,0.773425113499085
FOMC_2025_06_18,NZDUSD,2025-06-11 18:00:00+00:00,1,7.114082045800804
FOMC_2025_06_18,NZDUSD,2025-06-04 18:00:00+00:00,2,2.9824532555849417
FOMC_2025_06_18,NZDUSD,2025-05-28 18:00:00+00:00,3,6.7144514298071885
FOMC_2025_06_18,NZDUSD,2025-05-21 18:00:00+00:00,4,1.5090416775640663
FOMC_2025_06_18,USDJPY,2025-06-11 18:00:00+00:00,1,3.8731274604772947
FOMC_2025_06_18,USDJPY,2025-06-04 18:00:00+00:00,2,2.243174100743803
FOMC_2025_06_18,USDJPY,2025-05-28 18:00:00+00:00,3,4.554205473378676
FOMC_2025_06_18,USDJPY,2025-05-21 18:00:00+00:00,4,5.778113641516441
FOMC_2025_06_18,USDCHF,2025-06-11 18:00:00+00:00,1,3.2923015313933424
FOMC_2025_06_18,USDCHF,2025-06-04 18:00:00+00:00,2,0.12235783549137327
FOMC_2025_06_18,USDCHF,2025-05-28 18:00:00+00:00,3,3.265385132811739
FOMC_2025_06_18,USDCHF,2025-05-21 18:00:00+00:00,4,8.240926358648569
FOMC_2025_06_18,USDCAD,2025-06-11 18:00:00+00:00,1,0.07323297974102293
FOMC_2025_06_18,USDCAD,2025-06-04 18:00:00+00:00,2,0.5857287199116618
FOMC_2025_06_18,USDCAD,2025-05-28 18:00:00+00:00,3,0.6511570701695
FOMC_2025_06_18,USDCAD,2025-05-21 18:00:00+00:00,4,0.9407984491003585
FOMC_2025_06_18,EURJPY,2025-06-11 18:00:00+00:00,1,2.4671671329992466
FOMC_2025_06_18,EURJPY,2025-06-04 18:00:00+00:00,2,0.3066290126468745
FOMC_2025_06_18,EURJPY,2025-05-28 18:00:00+00:00,3,0.9775171073267169
FOMC_2025_06_18,EURJPY,2025-05-21 18:00:00+00:00,4,0.1227234794562165
FOMC_2025_06_18,XAUUSD,2025-06-11 18:00:00+00:00,1,1.2614260438134495
FOMC_2025_06_18,XAUUSD,2025-06-04 18:00:00+00:00,2,7.251936031943649
FOMC_2025_06_18,XAUUSD,2025-05-28 18:00:00+00:00,3,2.369024109826161
FOMC_2025_06_18,XAUUSD,2025-05-21 18:00:00+00:00,4,6.192575369842083
FOMC_2025_06_18,XAGUSD,2025-06-11 18:00:00+00:00,1,9.953000545167544
FOMC_2025_06_18,XAGUSD,2025-06-04 18:00:00+00:00,2,1.7433751787532612
FOMC_2025_06_18,XAGUSD,2025-05-28 18:00:00+00:00,3,1.8192292582249483
FOMC_2025_06_18,XAGUSD,2025-05-21 18:00:00+00:00,4,11.063436474649025
FOMC_2025_06_18,SPXUSD,2025-06-11 18:00:00+00:00,1,11.232077568907645
FOMC_2025_06_18,SPXUSD,2025-06-04 18:00:00+00:00,2,7.400295162126945
FOMC_2025_06_18,SPXUSD,2025-05-28 18:00:00+00:00,3,9.668355547934379
FOMC_2025_06_18,SPXUSD,2025-05-21 18:00:00+00:00,4,12.721019707183029
FOMC_2025_06_18,NSXUSD,2025-06-11 18:00:00+00:00,1,15.30910953169085
FOMC_2025_06_18,NSXUSD,2025-06-04 18:00:00+00:00,2,8.004786726154485
FOMC_2025_06_18,NSXUSD,2025-05-28 18:00:00+00:00,3,8.943999786348247
FOMC_2025_06_18,NSXUSD,2025-05-21 18:00:00+00:00,4,14.364368324215986
FOMC_2025_07_30,EURUSD,2025-07-23 18:00:00+00:00,1,10.975501912173877
FOMC_2025_07_30,EURUSD,2025-07-16 18:00:00+00:00,2,0.08591840329143223
FOMC_2025_07_30,EURUSD,2025-07-09 18:00:00+00:00,3,0.9397171458302068
FOMC_2025_07_30,EURUSD,2025-07-02 18:00:00+00:00,4,6.445157026989873
FOMC_2025_07_30,GBPUSD,2025-07-23 18:00:00+00:00,1,8.995127017532331
FOMC_2025_07_30,GBPUSD,2025-07-16 18:00:00+00:00,2,2.309683918849298
FOMC_2025_07_30,GBPUSD,2025-07-09 18:00:00+00:00,3,0.7362523287294613
FOMC_2025_07_30,GBPUSD,2025-07-02 18:00:00+00:00,4,7.407760884723896
FOMC_2025_07_30,AUDUSD,2025-07-23 18:00:00+00:00,1,8.960506032793527
FOMC_2025_07_30,AUDUSD,2025-07-16 18:00:00+00:00,2,1.6857850051035785
FOMC_2025_07_30,AUDUSD,2025-07-09 18:00:00+00:00,3,1.2244960448758073
FOMC_2025_07_30,AUDUSD,2025-07-02 18:00:00+00:00,4,6.843013930249073
FOMC_2025_07_30,NZDUSD,2025-07-23 18:00:00+00:00,1,11.276201778542701
FOMC_2025_07_30,NZDUSD,2025-07-16 18:00:00+00:00,2,1.514297495050374
FOMC_2025_07_30,NZDUSD,2025-07-09 18:00:00+00:00,3,1.8353981614129653
FOMC_2025_07_30,NZDUSD,2025-07-02 18:00:00+00:00,4,7.73007283378958
FOMC_2025_07_30,USDJPY,2025-07-23 18:00:00+00:00,1,6.278106674703073
FOMC_2025_07_30,USDJPY,2025-07-16 18:00:00+00:00,2,2.2967541560745337
FOMC_2025_07_30,USDJPY,2025-07-09 18:00:00+00:00,3,2.5276763615807107
FOMC_2025_07_30,USDJPY,2025-07-02 18:00:00+00:00,4,8.488787656890446
FOMC_2025_07_30,USDCHF,2025-07-23 18:00:00+00:00,1,5.288540360237288
FOMC_2025_07_30,USDCHF,2025-07-16 18:00:00+00:00,2,0.0
FOMC_2025_07_30,USDCHF,2025-07-09 18:00:00+00:00,3,1.8858791710251868
FOMC_2025_07_30,USDCHF,2025-07-02 18:00:00+00:00,4,1.136657848267684
FOMC_2025_07_30,USDCAD,2025-07-23 18:00:00+00:00,1,2.7170022086735655
FOMC_2025_07_30,USDCAD,2025-07-16 18:00:00+00:00,2,0.6573541497840085
FOMC_2025_07_30,USDCAD,2025-07-09 18:00:00+00:00,3,0.14603870025788507
FOMC_2025_07_30,USDCAD,2025-07-02 18:00:00+00:00,4,4.851728339582295
FOMC_2025_07_30,EURJPY,2025-07-23 18:00:00+00:00,1,4.586689970822058
FOMC_2025_07_30,EURJPY,2025-07-16 18:00:00+00:00,2,2.553700267507134
FOMC_2025_07_30,EURJPY,2025-07-09 18:00:00+00:00,3,1.6341013646084923
FOMC_2025_07_30,EURJPY,2025-07-02 18:00:00+00:00,4,1.9472185814381013
FOMC_2025_07_30,XAUUSD,2025-07-23 18:00:00+00:00,1,3.0121949826644046
FOMC_2025_07_30,XAUUSD,2025-07-16 18:00:00+00:00,2,1.9406037965965337
FOMC_2025_07_30,XAUUSD,2025-07-09 18:00:00+00:00,3,2.7174938834900417
FOMC_2025_07_30,XAUUSD,2025-07-02 18:00:00+00:00,4,4.7778666241748855
FOMC_2025_07_30,XAGUSD,2025-07-23 18:00:00+00:00,1,7.668123985891107
FOMC_2025_07_30,XAGUSD,2025-07-16 18:00:00+00:00,2,5.289606047695035
FOMC_2025_07_30,XAGUSD,2025-07-09 18:00:00+00:00,3,3.0201112179576284
FOMC_2025_07_30,XAGUSD,2025-07-02 18:00:00+00:00,4,0.8227179864500551
FOMC_2025_07_30,SPXUSD,2025-07-23 18:00:00+00:00,1,4.768146036298205
FOMC_2025_07_30,SPXUSD,2025-07-16 18:00:00+00:00,2,7.383592170490059
FOMC_2025_07_30,SPXUSD,2025-07-09 18:00:00+00:00,3,3.9126942762263184
FOMC_2025_07_30,SPXUSD,2025-07-02 18:00:00+00:00,4,0.048247032525316265
FOMC_2025_07_30,NSXUSD,2025-07-23 18:00:00+00:00,1,4.164541923757189
FOMC_2025_07_30,NSXUSD,2025-07-16 18:00:00+00:00,2,7.915432115895332
FOMC_2025_07_30,NSXUSD,2025-07-09 18:00:00+00:00,3,7.928137294992167
FOMC_2025_07_30,NSXUSD,2025-07-02 18:00:00+00:00,4,1.644205400352123
FOMC_2025_09_17,EURUSD,2025-09-10 18:00:00+00:00,1,5.296157846789138
FOMC_2025_09_17,EURUSD,2025-09-03 18:00:00+00:00,2,0.7708548355700157
FOMC_2025_09_17,EURUSD,2025-08-27 18:00:00+00:00,3,3.2648572774126126
FOMC_2025_09_17,EURUSD,2025-08-20 18:00:00+00:00,4,3.258697750320008
FOMC_2025_09_17,GBPUSD,2025-09-10 18:00:00+00:00,1,0.812662763870546
FOMC_2025_09_17,GBPUSD,2025-09-03 18:00:00+00:00,2,1.7100053944016083
FOMC_2025_09_17,GBPUSD,2025-08-27 18:00:00+00:00,3,3.779023500853659
FOMC_2025_09_17,GBPUSD,2025-08-20 18:00:00+00:00,4,2.3029578251925327
FOMC_2025_09_17,AUDUSD,2025-09-10 18:00:00+00:00,1,7.400527436526213
FOMC_2025_09_17,AUDUSD,2025-09-03 18:00:00+00:00,2,3.358317209356009
FOMC_2025_09_17,AUDUSD,2025-08-27 18:00:00+00:00,3,5.837353079823711
FOMC_2025_09_17,AUDUSD,2025-08-20 18:00:00+00:00,4,2.9525341504138036
FOMC_2025_09_17,NZDUSD,2025-09-10 18:00:00+00:00,1,7.229503412636219
FOMC_2025_09_17,NZDUSD,2025-09-03 18:00:00+00:00,2,3.57145897893807
FOMC_2025_09_17,NZDUSD,2025-08-27 18:00:00+00:00,3,6.3118930097308334
FOMC_2025_09_17,NZDUSD,2025-08-20 18:00:00+00:00,4,5.317734770356228
FOMC_2025_09_17,USDJPY,2025-09-10 18:00:00+00:00,1,6.515277197610795
FOMC_2025_09_17,USDJPY,2025-09-03 18:00:00+00:00,2,0.8111835171957479
FOMC_2025_09_17,USDJPY,2025-08-27 18:00:00+00:00,3,4.004302982416064
FOMC_2025_09_17,USDJPY,2025-08-20 18:00:00+00:00,4,3.2627093011553905
FOMC_2025_09_17,USDCHF,2025-09-10 18:00:00+00:00,1,1.3770052660902266
FOMC_2025_09_17,USDCHF,2025-09-03 18:00:00+00:00,2,0.7469375563666737
FOMC_2025_09_17,USDCHF,2025-08-27 18:00:00+00:00,3,2.3693579774269247
FOMC_2025_09_17,USDCHF,2025-08-20 18:00:00+00:00,4,5.848353606335645
FOMC_2025_09_17,USDCAD,2025-09-10 18:00:00+00:00,1,2.0927220255981274
FOMC_2025_09_17,USDCAD,2025-09-03 18:00:00+00:00,2,0.8702589025716186
FOMC_2025_09_17,USDCAD,2025-08-27 18:00:00+00:00,3,6.305695991731527
FOMC_2025_09_17,USDCAD,2025-08-20 18:00:00+00:00,4,0.5047282219861761
FOMC_2025_09_17,EURJPY,2025-09-10 18:00:00+00:00,1,1.681213028143448
FOMC_2025_09_17,EURJPY,2025-09-03 18:00:00+00:00,2,1.5632644467351584
FOMC_2025_09_17,EURJPY,2025-08-27 18:00:00+00:00,3,0.7580418034530211
FOMC_2025_09_17,EURJPY,2025-08-20 18:00:00+00:00,4,0.29145257048680207
FOMC_2025_09_17,XAUUSD,2025-09-10 18:00:00+00:00,1,0.1921245406231205
FOMC_2025_09_17,XAUUSD,2025-09-03 18:00:00+00:00,2,2.7446021829440954
FOMC_2025_09_17,XAUUSD,2025-08-27 18:00:00+00:00,3,0.10893995097657995
FOMC_2025_09_17,XAUUSD,2025-08-20 18:00:00+00:00,4,1.034292476115451
FOMC_2025_09_17,XAGUSD,2025-09-10 18:00:00+00:00,1,1.944721303257393
FOMC_2025_09_17,XAGUSD,2025-09-03 18:00:00+00:00,2,12.83650587393642
FOMC_2025_09_17,XAGUSD,2025-08-27 18:00:00+00:00,3,2.590203863525332
FOMC_2025_09_17,XAGUSD,2025-08-20 18:00:00+00:00,4,5.557393460926949
FOMC_2025_09_17,SPXUSD,2025-09-10 18:00:00+00:00,1,6.108923391370572
FOMC_2025_09_17,SPXUSD,2025-09-03 18:00:00+00:00,2,5.836528249272096
FOMC_2025_09_17,SPXUSD,2025-08-27 18:00:00+00:00,3,0.7302264747382342
FOMC_2025_09_17,SPXUSD,2025-08-20 18:00:00+00:00,4,5.820549934301831
FOMC_2025_09_17,NSXUSD,2025-09-10 18:00:00+00:00,1,3.2764705494766924
FOMC_2025_09_17,NSXUSD,2025-09-03 18:00:00+00:00,2,10.306025248580342
FOMC_2025_09_17,NSXUSD,2025-08-27 18:00:00+00:00,3,0.20772762482722076
FOMC_2025_09_17,NSXUSD,2025-08-20 18:00:00+00:00,4,6.915293886219094
FOMC_2025_10_29,EURUSD,2025-10-22 18:00:00+00:00,1,6.025496640172752
FOMC_2025_10_29,EURUSD,2025-10-15 18:00:00+00:00,2,0.17184492714243174
FOMC_2025_10_29,EURUSD,2025-10-08 18:00:00+00:00,3,0.08618572161347643
FOMC_2025_10_29,EURUSD,2025-10-01 18:00:00+00:00,4,7.250487593023064
FOMC_2025_10_29,GBPUSD,2025-10-22 18:00:00+00:00,1,5.908463859142037
FOMC_2025_10_29,GBPUSD,2025-10-15 18:00:00+00:00,2,2.7636380108899385
FOMC_2025_10_29,GBPUSD,2025-10-08 18:00:00+00:00,3,0.6725175697757751
FOMC_2025_10_29,GBPUSD,2025-10-01 18:00:00+00:00,4,6.531775836044613
FOMC_2025_10_29,AUDUSD,2025-10-22 18:00:00+00:00,1,10.163541482854912
FOMC_2025_10_29,AUDUSD,2025-10-15 18:00:00+00:00,2,8.44886566638325
FOMC_2025_10_29,AUDUSD,2025-10-08 18:00:00+00:00,3,0.15203229166362464
FOMC_2025_10_29,AUDUSD,2025-10-01 18:00:00+00:00,4,5.751127682203538
FOMC_2025_10_29,NZDUSD,2025-10-22 18:00:00+00:00,1,8.875045175295408
FOMC_2025_10_29,NZDUSD,2025-10-15 18:00:00+00:00,2,5.0713043956881965
FOMC_2025_10_29,NZDUSD,2025-10-08 18:00:00+00:00,3,0.3463683281146007
FOMC_2025_10_29,NZDUSD,2025-10-01 18:00:00+00:00,4,6.020935835290705
FOMC_2025_10_29,USDJPY,2025-10-22 18:00:00+00:00,1,1.8447631837582263
FOMC_2025_10_29,USDJPY,2025-10-15 18:00:00+00:00,2,2.2487664949206025
FOMC_2025_10_29,USDJPY,2025-10-08 18:00:00+00:00,3,2.421664087756711
FOMC_2025_10_29,USDJPY,2025-10-01 18:00:00+00:00,4,3.736857346493366
FOMC_2025_10_29,USDCHF,2025-10-22 18:00:00+00:00,1,3.268918897058095
FOMC_2025_10_29,USDCHF,2025-10-15 18:00:00+00:00,2,5.522296411533245
FOMC_2025_10_29,USDCHF,2025-10-08 18:00:00+00:00,3,0.9968723139418384
FOMC_2025_10_29,USDCHF,2025-10-01 18:00:00+00:00,4,11.272969867479176
FOMC_2025_10_29,USDCAD,2025-10-22 18:00:00+00:00,1,2.718227160382372
FOMC_2025_10_29,USDCAD,2025-10-15 18:00:00+00:00,2,4.772606753007572
FOMC_2025_10_29,USDCAD,2025-10-08 18:00:00+00:00,3,1.1461974910823158
FOMC_2025_10_29,USDCAD,2025-10-01 18:00:00+00:00,4,1.362168287243265
FOMC_2025_10_29,EURJPY,2025-10-22 18:00:00+00:00,1,3.9131285962067532
FOMC_2025_10_29,EURJPY,2025-10-15 18:00:00+00:00,2,1.989026264545683
FOMC_2025_10_29,EURJPY,2025-10-08 18:00:00+00:00,3,2.538378892059716
FOMC_2025_10_29,EURJPY,2025-10-01 18:00:00+00:00,4,3.3614224929080985
FOMC_2025_10_29,XAUUSD,2025-10-22 18:00:00+00:00,1,26.568860266849352
FOMC_2025_10_29,XAUUSD,2025-10-15 18:00:00+00:00,2,3.4545005695617026
FOMC_2025_10_29,XAUUSD,2025-10-08 18:00:00+00:00,3,5.417673262863802
FOMC_2025_10_29,XAUUSD,2025-10-01 18:00:00+00:00,4,1.912068127129242
FOMC_2025_10_29,XAGUSD,2025-10-22 18:00:00+00:00,1,55.593729177847884
FOMC_2025_10_29,XAGUSD,2025-10-15 18:00:00+00:00,2,10.291792251890424
FOMC_2025_10_29,XAGUSD,2025-10-08 18:00:00+00:00,3,14.379312473255672
FOMC_2025_10_29,XAGUSD,2025-10-01 18:00:00+00:00,4,1.4722739297393581
FOMC_2025_10_29,SPXUSD,2025-10-22 18:00:00+00:00,1,15.708584619814596
FOMC_2025_10_29,SPXUSD,2025-10-15 18:00:00+00:00,2,26.285985672695922
FOMC_2025_10_29,SPXUSD,2025-10-08 18:00:00+00:00,3,2.2227827019141064
FOMC_2025_10_29,SPXUSD,2025-10-01 18:00:00+00:00,4,12.394706536598129
FOMC_2025_10_29,NSXUSD,2025-10-22 18:00:00+00:00,1,17.880916346270304
FOMC_2025_10_29,NSXUSD,2025-10-15 18:00:00+00:00,2,31.4071365315183
FOMC_2025_10_29,NSXUSD,2025-10-08 18:00:00+00:00,3,2.7564633288548617
FOMC_2025_10_29,NSXUSD,2025-10-01 18:00:00+00:00,4,14.161089717155447
FOMC_2025_12_10,EURUSD,2025-12-03 19:00:00+00:00,1,0.7710331419570412
FOMC_2025_12_10,EURUSD,2025-11-26 19:00:00+00:00,2,0.17250897046965247
FOMC_2025_12_10,EURUSD,2025-11-19 19:00:00+00:00,3,6.245337884933225
