event_id,asset,weeks_before,control_release_utc,status,reason
FOMC_2025_05_07,SPXUSD,7,2025-03-19 18:00:00+00:00,rejected,FOMC date
FOMC_2025_05_07,SPXUSD,8,2025-03-12 18:00:00+00:00,valid_not_selected,
FOMC_2025_05_07,SPXUSD,9,2025-03-05 19:00:00+00:00,valid_not_selected,
FOMC_2025_05_07,SPXUSD,10,2025-02-26 19:00:00+00:00,valid_not_selected,
FOMC_2025_05_07,SPXUSD,11,2025-02-19 19:00:00+00:00,valid_not_selected,
FOMC_2025_05_07,SPXUSD,12,2025-02-12 19:00:00+00:00,valid_not_selected,
FOMC_2025_05_07,NSXUSD,1,2025-04-30 18:00:00+00:00,selected,
FOMC_2025_05_07,NSXUSD,2,2025-04-23 18:00:00+00:00,selected,
FOMC_2025_05_07,NSXUSD,3,2025-04-16 18:00:00+00:00,selected,
FOMC_2025_05_07,NSXUSD,4,2025-04-09 18:00:00+00:00,selected,
FOMC_2025_05_07,NSXUSD,5,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_05_07,NSXUSD,6,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_05_07,NSXUSD,7,2025-03-19 18:00:00+00:00,rejected,FOMC date
FOMC_2025_05_07,NSXUSD,8,2025-03-12 18:00:00+00:00,valid_not_selected,
FOMC_2025_05_07,NSXUSD,9,2025-03-05 19:00:00+00:00,valid_not_selected,
FOMC_2025_05_07,NSXUSD,10,2025-02-26 19:00:00+00:00,valid_not_selected,
FOMC_2025_05_07,NSXUSD,11,2025-02-19 19:00:00+00:00,valid_not_selected,
FOMC_2025_05_07,NSXUSD,12,2025-02-12 19:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURUSD,1,2025-06-11 18:00:00+00:00,selected,
FOMC_2025_06_18,EURUSD,2,2025-06-04 18:00:00+00:00,selected,
FOMC_2025_06_18,EURUSD,3,2025-05-28 18:00:00+00:00,selected,
FOMC_2025_06_18,EURUSD,4,2025-05-21 18:00:00+00:00,selected,
FOMC_2025_06_18,EURUSD,5,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURUSD,6,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_06_18,EURUSD,7,2025-04-30 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURUSD,8,2025-04-23 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURUSD,9,2025-04-16 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURUSD,10,2025-04-09 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURUSD,11,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURUSD,12,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,GBPUSD,1,2025-06-11 18:00:00+00:00,selected,
FOMC_2025_06_18,GBPUSD,2,2025-06-04 18:00:00+00:00,selected,
FOMC_2025_06_18,GBPUSD,3,2025-05-28 18:00:00+00:00,selected,
FOMC_2025_06_18,GBPUSD,4,2025-05-21 18:00:00+00:00,selected,
FOMC_2025_06_18,GBPUSD,5,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,GBPUSD,6,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_06_18,GBPUSD,7,2025-04-30 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,GBPUSD,8,2025-04-23 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,GBPUSD,9,2025-04-16 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,GBPUSD,10,2025-04-09 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,GBPUSD,11,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,GBPUSD,12,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,AUDUSD,1,2025-06-11 18:00:00+00:00,selected,
FOMC_2025_06_18,AUDUSD,2,2025-06-04 18:00:00+00:00,selected,
FOMC_2025_06_18,AUDUSD,3,2025-05-28 18:00:00+00:00,selected,
FOMC_2025_06_18,AUDUSD,4,2025-05-21 18:00:00+00:00,selected,
FOMC_2025_06_18,AUDUSD,5,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,AUDUSD,6,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_06_18,AUDUSD,7,2025-04-30 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,AUDUSD,8,2025-04-23 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,AUDUSD,9,2025-04-16 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,AUDUSD,10,2025-04-09 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,AUDUSD,11,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,AUDUSD,12,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NZDUSD,1,2025-06-11 18:00:00+00:00,selected,
FOMC_2025_06_18,NZDUSD,2,2025-06-04 18:00:00+00:00,selected,
FOMC_2025_06_18,NZDUSD,3,2025-05-28 18:00:00+00:00,selected,
FOMC_2025_06_18,NZDUSD,4,2025-05-21 18:00:00+00:00,selected,
FOMC_2025_06_18,NZDUSD,5,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NZDUSD,6,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_06_18,NZDUSD,7,2025-04-30 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NZDUSD,8,2025-04-23 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NZDUSD,9,2025-04-16 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NZDUSD,10,2025-04-09 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NZDUSD,11,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NZDUSD,12,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDJPY,1,2025-06-11 18:00:00+00:00,selected,
FOMC_2025_06_18,USDJPY,2,2025-06-04 18:00:00+00:00,selected,
FOMC_2025_06_18,USDJPY,3,2025-05-28 18:00:00+00:00,selected,
FOMC_2025_06_18,USDJPY,4,2025-05-21 18:00:00+00:00,selected,
FOMC_2025_06_18,USDJPY,5,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDJPY,6,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_06_18,USDJPY,7,2025-04-30 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDJPY,8,2025-04-23 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDJPY,9,2025-04-16 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDJPY,10,2025-04-09 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDJPY,11,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDJPY,12,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCHF,1,2025-06-11 18:00:00+00:00,selected,
FOMC_2025_06_18,USDCHF,2,2025-06-04 18:00:00+00:00,selected,
FOMC_2025_06_18,USDCHF,3,2025-05-28 18:00:00+00:00,selected,
FOMC_2025_06_18,USDCHF,4,2025-05-21 18:00:00+00:00,selected,
FOMC_2025_06_18,USDCHF,5,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCHF,6,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_06_18,USDCHF,7,2025-04-30 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCHF,8,2025-04-23 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCHF,9,2025-04-16 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCHF,10,2025-04-09 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCHF,11,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCHF,12,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCAD,1,2025-06-11 18:00:00+00:00,selected,
FOMC_2025_06_18,USDCAD,2,2025-06-04 18:00:00+00:00,selected,
FOMC_2025_06_18,USDCAD,3,2025-05-28 18:00:00+00:00,selected,
FOMC_2025_06_18,USDCAD,4,2025-05-21 18:00:00+00:00,selected,
FOMC_2025_06_18,USDCAD,5,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCAD,6,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_06_18,USDCAD,7,2025-04-30 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCAD,8,2025-04-23 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCAD,9,2025-04-16 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCAD,10,2025-04-09 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCAD,11,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,USDCAD,12,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURJPY,1,2025-06-11 18:00:00+00:00,selected,
FOMC_2025_06_18,EURJPY,2,2025-06-04 18:00:00+00:00,selected,
FOMC_2025_06_18,EURJPY,3,2025-05-28 18:00:00+00:00,selected,
FOMC_2025_06_18,EURJPY,4,2025-05-21 18:00:00+00:00,selected,
FOMC_2025_06_18,EURJPY,5,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURJPY,6,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_06_18,EURJPY,7,2025-04-30 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURJPY,8,2025-04-23 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURJPY,9,2025-04-16 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURJPY,10,2025-04-09 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURJPY,11,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,EURJPY,12,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAUUSD,1,2025-06-11 18:00:00+00:00,selected,
FOMC_2025_06_18,XAUUSD,2,2025-06-04 18:00:00+00:00,selected,
FOMC_2025_06_18,XAUUSD,3,2025-05-28 18:00:00+00:00,selected,
FOMC_2025_06_18,XAUUSD,4,2025-05-21 18:00:00+00:00,selected,
FOMC_2025_06_18,XAUUSD,5,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAUUSD,6,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_06_18,XAUUSD,7,2025-04-30 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAUUSD,8,2025-04-23 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAUUSD,9,2025-04-16 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAUUSD,10,2025-04-09 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAUUSD,11,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAUUSD,12,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAGUSD,1,2025-06-11 18:00:00+00:00,selected,
FOMC_2025_06_18,XAGUSD,2,2025-06-04 18:00:00+00:00,selected,
FOMC_2025_06_18,XAGUSD,3,2025-05-28 18:00:00+00:00,selected,
FOMC_2025_06_18,XAGUSD,4,2025-05-21 18:00:00+00:00,selected,
FOMC_2025_06_18,XAGUSD,5,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAGUSD,6,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_06_18,XAGUSD,7,2025-04-30 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAGUSD,8,2025-04-23 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAGUSD,9,2025-04-16 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAGUSD,10,2025-04-09 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAGUSD,11,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,XAGUSD,12,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,SPXUSD,1,2025-06-11 18:00:00+00:00,selected,
FOMC_2025_06_18,SPXUSD,2,2025-06-04 18:00:00+00:00,selected,
FOMC_2025_06_18,SPXUSD,3,2025-05-28 18:00:00+00:00,selected,
FOMC_2025_06_18,SPXUSD,4,2025-05-21 18:00:00+00:00,selected,
FOMC_2025_06_18,SPXUSD,5,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,SPXUSD,6,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_06_18,SPXUSD,7,2025-04-30 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,SPXUSD,8,2025-04-23 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,SPXUSD,9,2025-04-16 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,SPXUSD,10,2025-04-09 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,SPXUSD,11,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,SPXUSD,12,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NSXUSD,1,2025-06-11 18:00:00+00:00,selected,
FOMC_2025_06_18,NSXUSD,2,2025-06-04 18:00:00+00:00,selected,
FOMC_2025_06_18,NSXUSD,3,2025-05-28 18:00:00+00:00,selected,
FOMC_2025_06_18,NSXUSD,4,2025-05-21 18:00:00+00:00,selected,
FOMC_2025_06_18,NSXUSD,5,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NSXUSD,6,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_06_18,NSXUSD,7,2025-04-30 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NSXUSD,8,2025-04-23 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NSXUSD,9,2025-04-16 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NSXUSD,10,2025-04-09 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NSXUSD,11,2025-04-02 18:00:00+00:00,valid_not_selected,
FOMC_2025_06_18,NSXUSD,12,2025-03-26 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURUSD,1,2025-07-23 18:00:00+00:00,selected,
FOMC_2025_07_30,EURUSD,2,2025-07-16 18:00:00+00:00,selected,
FOMC_2025_07_30,EURUSD,3,2025-07-09 18:00:00+00:00,selected,
FOMC_2025_07_30,EURUSD,4,2025-07-02 18:00:00+00:00,selected,
FOMC_2025_07_30,EURUSD,5,2025-06-25 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURUSD,6,2025-06-18 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,EURUSD,7,2025-06-11 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURUSD,8,2025-06-04 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURUSD,9,2025-05-28 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURUSD,10,2025-05-21 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURUSD,11,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURUSD,12,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,GBPUSD,1,2025-07-23 18:00:00+00:00,selected,
FOMC_2025_07_30,GBPUSD,2,2025-07-16 18:00:00+00:00,selected,
FOMC_2025_07_30,GBPUSD,3,2025-07-09 18:00:00+00:00,selected,
FOMC_2025_07_30,GBPUSD,4,2025-07-02 18:00:00+00:00,selected,
FOMC_2025_07_30,GBPUSD,5,2025-06-25 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,GBPUSD,6,2025-06-18 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,GBPUSD,7,2025-06-11 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,GBPUSD,8,2025-06-04 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,GBPUSD,9,2025-05-28 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,GBPUSD,10,2025-05-21 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,GBPUSD,11,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,GBPUSD,12,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,AUDUSD,1,2025-07-23 18:00:00+00:00,selected,
FOMC_2025_07_30,AUDUSD,2,2025-07-16 18:00:00+00:00,selected,
FOMC_2025_07_30,AUDUSD,3,2025-07-09 18:00:00+00:00,selected,
FOMC_2025_07_30,AUDUSD,4,2025-07-02 18:00:00+00:00,selected,
FOMC_2025_07_30,AUDUSD,5,2025-06-25 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,AUDUSD,6,2025-06-18 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,AUDUSD,7,2025-06-11 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,AUDUSD,8,2025-06-04 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,AUDUSD,9,2025-05-28 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,AUDUSD,10,2025-05-21 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,AUDUSD,11,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,AUDUSD,12,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,NZDUSD,1,2025-07-23 18:00:00+00:00,selected,
FOMC_2025_07_30,NZDUSD,2,2025-07-16 18:00:00+00:00,selected,
FOMC_2025_07_30,NZDUSD,3,2025-07-09 18:00:00+00:00,selected,
FOMC_2025_07_30,NZDUSD,4,2025-07-02 18:00:00+00:00,selected,
FOMC_2025_07_30,NZDUSD,5,2025-06-25 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,NZDUSD,6,2025-06-18 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,NZDUSD,7,2025-06-11 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,NZDUSD,8,2025-06-04 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,NZDUSD,9,2025-05-28 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,NZDUSD,10,2025-05-21 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,NZDUSD,11,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,NZDUSD,12,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,USDJPY,1,2025-07-23 18:00:00+00:00,selected,
FOMC_2025_07_30,USDJPY,2,2025-07-16 18:00:00+00:00,selected,
FOMC_2025_07_30,USDJPY,3,2025-07-09 18:00:00+00:00,selected,
FOMC_2025_07_30,USDJPY,4,2025-07-02 18:00:00+00:00,selected,
FOMC_2025_07_30,USDJPY,5,2025-06-25 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDJPY,6,2025-06-18 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,USDJPY,7,2025-06-11 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDJPY,8,2025-06-04 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDJPY,9,2025-05-28 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDJPY,10,2025-05-21 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDJPY,11,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDJPY,12,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,USDCHF,1,2025-07-23 18:00:00+00:00,selected,
FOMC_2025_07_30,USDCHF,2,2025-07-16 18:00:00+00:00,selected,
FOMC_2025_07_30,USDCHF,3,2025-07-09 18:00:00+00:00,selected,
FOMC_2025_07_30,USDCHF,4,2025-07-02 18:00:00+00:00,selected,
FOMC_2025_07_30,USDCHF,5,2025-06-25 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDCHF,6,2025-06-18 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,USDCHF,7,2025-06-11 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDCHF,8,2025-06-04 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDCHF,9,2025-05-28 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDCHF,10,2025-05-21 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDCHF,11,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDCHF,12,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,USDCAD,1,2025-07-23 18:00:00+00:00,selected,
FOMC_2025_07_30,USDCAD,2,2025-07-16 18:00:00+00:00,selected,
FOMC_2025_07_30,USDCAD,3,2025-07-09 18:00:00+00:00,selected,
FOMC_2025_07_30,USDCAD,4,2025-07-02 18:00:00+00:00,selected,
FOMC_2025_07_30,USDCAD,5,2025-06-25 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDCAD,6,2025-06-18 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,USDCAD,7,2025-06-11 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDCAD,8,2025-06-04 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDCAD,9,2025-05-28 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDCAD,10,2025-05-21 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDCAD,11,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,USDCAD,12,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,EURJPY,1,2025-07-23 18:00:00+00:00,selected,
FOMC_2025_07_30,EURJPY,2,2025-07-16 18:00:00+00:00,selected,
FOMC_2025_07_30,EURJPY,3,2025-07-09 18:00:00+00:00,selected,
FOMC_2025_07_30,EURJPY,4,2025-07-02 18:00:00+00:00,selected,
FOMC_2025_07_30,EURJPY,5,2025-06-25 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURJPY,6,2025-06-18 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,EURJPY,7,2025-06-11 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURJPY,8,2025-06-04 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURJPY,9,2025-05-28 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURJPY,10,2025-05-21 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURJPY,11,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,EURJPY,12,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,XAUUSD,1,2025-07-23 18:00:00+00:00,selected,
FOMC_2025_07_30,XAUUSD,2,2025-07-16 18:00:00+00:00,selected,
FOMC_2025_07_30,XAUUSD,3,2025-07-09 18:00:00+00:00,selected,
FOMC_2025_07_30,XAUUSD,4,2025-07-02 18:00:00+00:00,selected,
FOMC_2025_07_30,XAUUSD,5,2025-06-25 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,XAUUSD,6,2025-06-18 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,XAUUSD,7,2025-06-11 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,XAUUSD,8,2025-06-04 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,XAUUSD,9,2025-05-28 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,XAUUSD,10,2025-05-21 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,XAUUSD,11,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,XAUUSD,12,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,XAGUSD,1,2025-07-23 18:00:00+00:00,selected,
FOMC_2025_07_30,XAGUSD,2,2025-07-16 18:00:00+00:00,selected,
FOMC_2025_07_30,XAGUSD,3,2025-07-09 18:00:00+00:00,selected,
FOMC_2025_07_30,XAGUSD,4,2025-07-02 18:00:00+00:00,selected,
FOMC_2025_07_30,XAGUSD,5,2025-06-25 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,XAGUSD,6,2025-06-18 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,XAGUSD,7,2025-06-11 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,XAGUSD,8,2025-06-04 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,XAGUSD,9,2025-05-28 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,XAGUSD,10,2025-05-21 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,XAGUSD,11,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,XAGUSD,12,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,SPXUSD,1,2025-07-23 18:00:00+00:00,selected,
FOMC_2025_07_30,SPXUSD,2,2025-07-16 18:00:00+00:00,selected,
FOMC_2025_07_30,SPXUSD,3,2025-07-09 18:00:00+00:00,selected,
FOMC_2025_07_30,SPXUSD,4,2025-07-02 18:00:00+00:00,selected,
FOMC_2025_07_30,SPXUSD,5,2025-06-25 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,SPXUSD,6,2025-06-18 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,SPXUSD,7,2025-06-11 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,SPXUSD,8,2025-06-04 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,SPXUSD,9,2025-05-28 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,SPXUSD,10,2025-05-21 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,SPXUSD,11,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,SPXUSD,12,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,NSXUSD,1,2025-07-23 18:00:00+00:00,selected,
FOMC_2025_07_30,NSXUSD,2,2025-07-16 18:00:00+00:00,selected,
FOMC_2025_07_30,NSXUSD,3,2025-07-09 18:00:00+00:00,selected,
FOMC_2025_07_30,NSXUSD,4,2025-07-02 18:00:00+00:00,selected,
FOMC_2025_07_30,NSXUSD,5,2025-06-25 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,NSXUSD,6,2025-06-18 18:00:00+00:00,rejected,FOMC date
FOMC_2025_07_30,NSXUSD,7,2025-06-11 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,NSXUSD,8,2025-06-04 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,NSXUSD,9,2025-05-28 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,NSXUSD,10,2025-05-21 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,NSXUSD,11,2025-05-14 18:00:00+00:00,valid_not_selected,
FOMC_2025_07_30,NSXUSD,12,2025-05-07 18:00:00+00:00,rejected,FOMC date
FOMC_2025_09_17,EURUSD,1,2025-09-10 18:00:00+00:00,selected,
FOMC_2025_09_17,EURUSD,2,2025-09-03 18:00:00+00:00,selected,
FOMC_2025_09_17,EURUSD,3,2025-08-27 18:00:00+00:00,selected,
FOMC_2025_09_17,EURUSD,4,2025-08-20 18:00:00+00:00,selected,
